sale_id,sale_date,customer_id,product,category,quantity,price,store_id,payment_method
10695,2026-04-12,C5245,Wireless Mouse,Accessories,2,24.99,S001,Cash
10696,2026-03-03,C2296,Laptop,Computers,1,899.99,S003,Debit Card
10697,2026-06-23,C2026,USB-C Cable,Accessories,4,14.99,S003,Mobile Payment
10698,2026-01-14,C5031,Wireless Mouse,Accessories,2,24.99,S003,Credit Card
10699,2026-06-23,C1135,Laptop,Computers,3,899.99,S002,Cash
10700,2026-04-19,C5463,Keyboard,Accessories,5,49.99,S001,Debit Card
10701,2026-03-18,C3381,USB Hub,Accessories,4,34.99,S003,Debit Card
10702,2026-02-24,C2584,Keyboard,Accessories,1,49.99,S001,Credit Card
10703,2026-05-03,C2767,Keyboard,Accessories,1,49.99,S003,Debit Card
10704,2026-06-08,C2426,USB-C Cable,Accessories,4,14.99,S002,Mobile Payment
10705,2026-07-27,C6901,External SSD,Storage,4,129.99,S003,Cash
10706,2026-01-28,C8363,Headphones,Electronics,1,99.99,S002,Debit Card
10707,2026-06-26,C3702,Headphones,Electronics,1,99.99,S003,Mobile Payment
10708,2026-07-25,C7210,Laptop Stand,Accessories,1,39.99,S002,Credit Card
10709,2026-03-14,C9850,Wireless Mouse,Accessories,3,24.99,S005,Credit Card
10710,2026-07-29,C9252,Laptop Stand,Accessories,3,39.99,S001,Mobile Payment
10711,2026-02-13,C7687,External SSD,Storage,1,129.99,S003,Credit Card
10712,2026-01-12,C5849,USB Hub,Accessories,2,34.99,S001,Mobile Payment
10713,2026-04-02,C7721,External SSD,Storage,5,129.99,S004,Mobile Payment
10714,2026-04-14,C8632,Wireless Mouse,Accessories,1,24.99,S004,Cash
10715,2026-06-05,C6943,Headphones,Electronics,3,99.99,S001,Credit Card
10716,2026-06-18,C5204,Headphones,Electronics,2,99.99,S004,Mobile Payment
10717,2026-06-11,C8378,USB Hub,Accessories,5,34.99,S003,Mobile Payment
10718,2026-06-05,C1236,Keyboard,Accessories,1,49.99,S003,Credit Card
10719,2026-04-30,C1344,USB Hub,Accessories,1,34.99,S001,Mobile Payment
10720,2026-06-01,C6322,Keyboard,Accessories,3,49.99,S002,Credit Card
10721,2026-04-26,C6594,Monitor,Electronics,1,249.99,S003,Debit Card
10722,2026-01-25,C3447,USB Hub,Accessories,2,34.99,S004,Credit Card
10723,2026-06-17,C6346,Monitor,Electronics,3,249.99,S004,Credit Card
10724,2026-04-12,C4752,Laptop,Computers,1,899.99,S003,Credit Card
10725,2026-06-22,C7407,Laptop Stand,Accessories,3,39.99,S005,Mobile Payment
10726,2026-04-24,C2309,USB Hub,Accessories,5,34.99,S005,Mobile Payment
10727,2026-06-12,C2746,Webcam,Electronics,5,79.99,S005,Credit Card
10728,2026-03-15,C6904,Wireless Mouse,Accessories,2,24.99,S003,Debit Card
10729,2026-03-20,C6850,Monitor,Electronics,3,249.99,S002,Mobile Payment
10730,2026-07-15,C9035,Webcam,Electronics,2,79.99,S003,Mobile Payment
10731,2026-06-29,C3949,Keyboard,Accessories,5,49.99,S003,Debit Card
10732,2026-05-19,C3969,Headphones,Electronics,4,99.99,S002,Cash
10733,2026-07-07,C1383,Keyboard,Accessories,4,49.99,S002,Cash
10734,2026-03-22,C9026,USB Hub,Accessories,1,34.99,S005,Debit Card
10735,2026-07-24,C3693,USB Hub,Accessories,3,34.99,S004,Debit Card
10736,2026-07-13,C7113,Laptop Stand,Accessories,1,39.99,S003,Debit Card
10737,2026-05-14,C8959,Keyboard,Accessories,3,49.99,S005,Credit Card
10738,2026-04-19,C5861,USB-C Cable,Accessories,1,14.99,S003,Credit Card
10739,2026-03-18,C9420,Monitor,Electronics,5,249.99,S003,Credit Card
10740,2026-04-26,C9204,External SSD,Storage,3,129.99,S004,Credit Card
10741,2026-05-13,C7795,Laptop Stand,Accessories,5,39.99,S003,Debit Card
10742,2026-02-02,C3142,USB Hub,Accessories,2,34.99,S005,Cash
10743,2026-07-04,C4374,Monitor,Electronics,1,249.99,S002,Cash
10744,2026-01-11,C6218,External SSD,Storage,2,129.99,S002,Cash
10745,2026-06-08,C8866,USB-C Cable,Accessories,2,14.99,S001,Credit Card
10746,2026-07-14,C8825,USB Hub,Accessories,2,34.99,S003,Mobile Payment
10747,2026-02-21,C7876,Headphones,Electronics,4,99.99,S004,Mobile Payment
10748,2026-05-02,C3468,USB Hub,Accessories,4,34.99,S001,Mobile Payment
10749,2026-05-24,C7478,Laptop,Computers,4,899.99,S004,Mobile Payment
10750,2026-04-04,C7855,Laptop Stand,Accessories,4,39.99,S003,Credit Card
10751,2026-02-23,C3084,Keyboard,Accessories,4,49.99,S005,Credit Card
10752,2026-04-08,C2787,Monitor,Electronics,3,249.99,S002,Cash
10753,2026-02-09,C7202,Laptop Stand,Accessories,4,39.99,S005,Cash
10754,2026-01-05,C7022,Laptop,Computers,2,899.99,S004,Credit Card
10755,2026-05-01,C6283,Wireless Mouse,Accessories,1,24.99,S002,Credit Card
10756,2026-06-09,C1578,External SSD,Storage,5,129.99,S001,Cash
10757,2026-07-19,C1948,Headphones,Electronics,1,99.99,S003,Mobile Payment
10758,2026-02-04,C6921,Laptop,Computers,3,899.99,S002,Cash
10759,2026-01-21,C3761,Laptop Stand,Accessories,1,39.99,S005,Cash
10760,2026-05-20,C4289,Laptop,Computers,1,899.99,S004,Credit Card
10761,2026-03-07,C9776,External SSD,Storage,1,129.99,S001,Debit Card
10762,2026-02-03,C5133,Headphones,Electronics,3,99.99,S004,Mobile Payment
10763,2026-05-31,C6884,USB-C Cable,Accessories,4,14.99,S001,Credit Card
10764,2026-02-15,C2161,USB-C Cable,Accessories,1,14.99,S005,Credit Card
10765,2026-05-28,C6775,Monitor,Electronics,5,249.99,S003,Cash
10766,2026-06-14,C6893,Laptop Stand,Accessories,5,39.99,S005,Mobile Payment
10767,2026-05-06,C4524,Webcam,Electronics,1,79.99,S002,Debit Card
10768,2026-04-10,C1044,External SSD,Storage,1,129.99,S001,Debit Card
10769,2026-02-04,C8265,USB-C Cable,Accessories,1,14.99,S004,Debit Card
10770,2026-06-16,C1394,USB-C Cable,Accessories,5,14.99,S004,Credit Card
10771,2026-03-11,C8558,Webcam,Electronics,1,79.99,S005,Cash
10772,2026-01-24,C2366,Laptop,Computers,3,899.99,S005,Mobile Payment
10773,2026-03-15,C2573,External SSD,Storage,2,129.99,S002,Mobile Payment
10774,2026-05-28,C7531,Monitor,Electronics,5,249.99,S004,Debit Card
10775,2026-01-10,C3140,Keyboard,Accessories,1,49.99,S001,Debit Card
10776,2026-02-18,C6512,External SSD,Storage,3,129.99,S001,Debit Card
10777,2026-04-28,C2481,Headphones,Electronics,4,99.99,S003,Mobile Payment
10778,2026-02-02,C2004,Laptop Stand,Accessories,1,39.99,S002,Debit Card
10779,2026-01-14,C7565,Laptop Stand,Accessories,5,39.99,S003,Cash
10780,2026-04-03,C3763,Webcam,Electronics,4,79.99,S003,Debit Card
10781,2026-04-26,C4883,External SSD,Storage,5,129.99,S001,Cash
10782,2026-06-23,C9877,Monitor,Electronics,2,249.99,S005,Credit Card
10783,2026-03-11,C1837,Wireless Mouse,Accessories,3,24.99,S002,Mobile Payment
10784,2026-04-14,C3517,Laptop,Computers,2,899.99,S003,Mobile Payment
10785,2026-07-30,C4189,Webcam,Electronics,1,79.99,S003,Cash
10786,2026-06-14,C3650,Webcam,Electronics,2,79.99,S001,Mobile Payment
10787,2026-02-01,C6112,USB Hub,Accessories,5,34.99,S002,Mobile Payment
10788,2026-07-15,C1849,USB Hub,Accessories,4,34.99,S003,Debit Card
10789,2026-05-31,C3492,Laptop Stand,Accessories,5,39.99,S003,Debit Card
10790,2026-04-30,C5673,USB Hub,Accessories,2,34.99,S004,Debit Card
10791,2026-04-25,C5428,USB Hub,Accessories,1,34.99,S003,Cash
10792,2026-06-04,C2096,Headphones,Electronics,4,99.99,S001,Mobile Payment
10793,2026-01-16,C1161,Laptop,Computers,4,899.99,S002,Debit Card
10794,2026-01-10,C1681,Laptop,Computers,4,899.99,S001,Mobile Payment
10795,2026-06-20,C9681,Monitor,Electronics,5,249.99,S003,Credit Card
10796,2026-07-24,C9318,Keyboard,Accessories,5,49.99,S001,Mobile Payment
10797,2026-05-22,C6099,USB-C Cable,Accessories,3,14.99,S002,Mobile Payment
10798,2026-03-19,C4257,Headphones,Electronics,3,99.99,S005,Cash
10799,2026-03-22,C6512,USB-C Cable,Accessories,1,14.99,S005,Mobile Payment
10800,2026-05-31,C9392,USB-C Cable,Accessories,2,14.99,S004,Cash
10801,2026-07-09,C7810,USB-C Cable,Accessories,2,14.99,S001,Mobile Payment
10802,2026-04-18,C9154,Keyboard,Accessories,1,49.99,S002,Debit Card
10803,2026-03-03,C2841,USB-C Cable,Accessories,5,14.99,S003,Cash
10804,2026-06-19,C4169,External SSD,Storage,2,129.99,S002,Debit Card
10805,2026-03-21,C3968,External SSD,Storage,5,129.99,S001,Debit Card
10806,2026-07-03,C4017,Laptop Stand,Accessories,5,39.99,S005,Debit Card
10807,2026-06-29,C7195,Monitor,Electronics,1,249.99,S002,Debit Card
10808,2026-07-01,C5708,USB-C Cable,Accessories,1,14.99,S004,Cash
10809,2026-05-08,C1881,Keyboard,Accessories,2,49.99,S002,Credit Card
10810,2026-05-27,C7251,Monitor,Electronics,1,249.99,S005,Credit Card
10811,2026-02-23,C6461,Laptop Stand,Accessories,4,39.99,S003,Cash
10812,2026-04-21,C4399,USB-C Cable,Accessories,5,14.99,S005,Credit Card
10813,2026-04-12,C6061,Monitor,Electronics,1,249.99,S003,Debit Card
10814,2026-05-17,C5411,USB-C Cable,Accessories,4,14.99,S004,Credit Card
10815,2026-04-11,C6656,USB Hub,Accessories,4,34.99,S005,Mobile Payment
10816,2026-04-21,C9982,USB Hub,Accessories,3,34.99,S005,Mobile Payment
10817,2026-02-18,C3772,Laptop Stand,Accessories,4,39.99,S003,Mobile Payment
10818,2026-03-27,C6211,Webcam,Electronics,2,79.99,S004,Credit Card
10819,2026-02-10,C6202,Keyboard,Accessories,4,49.99,S004,Credit Card
10820,2026-04-21,C7643,Webcam,Electronics,1,79.99,S005,Debit Card
10821,2026-05-20,C7223,Webcam,Electronics,4,79.99,S003,Debit Card
10822,2026-01-16,C9519,Headphones,Electronics,2,99.99,S001,Cash
10823,2026-01-29,C3791,Laptop Stand,Accessories,2,39.99,S005,Debit Card
10824,2026-05-30,C4154,Headphones,Electronics,3,99.99,S001,Cash
10825,2026-06-21,C5910,External SSD,Storage,4,129.99,S005,Credit Card
10826,2026-06-07,C1176,USB Hub,Accessories,1,34.99,S005,Cash
10827,2026-01-28,C8287,External SSD,Storage,4,129.99,S004,Mobile Payment
10828,2026-01-22,C5606,USB Hub,Accessories,4,34.99,S001,Cash
10829,2026-02-26,C5799,Laptop,Computers,5,899.99,S001,Mobile Payment
10830,2026-03-25,C2004,Keyboard,Accessories,5,49.99,S002,Cash
10831,2026-04-16,C5929,Keyboard,Accessories,5,49.99,S003,Debit Card
10832,2026-04-01,C9662,USB Hub,Accessories,2,34.99,S001,Debit Card
10833,2026-07-15,C5116,Monitor,Electronics,5,249.99,S002,Credit Card
10834,2026-02-07,C3302,Webcam,Electronics,3,79.99,S003,Credit Card
10835,2026-05-03,C6312,USB Hub,Accessories,1,34.99,S003,Mobile Payment
10836,2026-04-20,C6169,Laptop Stand,Accessories,2,39.99,S004,Mobile Payment
10837,2026-04-24,C1621,Monitor,Electronics,3,249.99,S004,Credit Card
10838,2026-06-28,C1606,Laptop Stand,Accessories,2,39.99,S003,Debit Card
10839,2026-04-20,C4541,Webcam,Electronics,5,79.99,S002,Debit Card
10840,2026-05-15,C4128,USB Hub,Accessories,3,34.99,S001,Mobile Payment
10841,2026-04-04,C4647,External SSD,Storage,2,129.99,S002,Credit Card
10842,2026-02-26,C9347,Laptop Stand,Accessories,3,39.99,S001,Mobile Payment
10843,2026-02-11,C2220,Webcam,Electronics,5,79.99,S003,Cash
10844,2026-02-07,C4384,Headphones,Electronics,3,99.99,S005,Credit Card
10845,2026-06-15,C2653,USB-C Cable,Accessories,2,14.99,S003,Cash
10846,2026-04-16,C7600,Webcam,Electronics,4,79.99,S005,Credit Card
10847,2026-07-26,C1764,Wireless Mouse,Accessories,1,24.99,S004,Credit Card
10848,2026-03-26,C1817,Laptop Stand,Accessories,1,39.99,S003,Credit Card
10849,2026-06-24,C3943,USB Hub,Accessories,4,34.99,S005,Debit Card
10850,2026-07-18,C4214,Wireless Mouse,Accessories,2,24.99,S003,Cash
10851,2026-05-14,C4229,Laptop Stand,Accessories,3,39.99,S002,Credit Card
10852,2026-02-28,C8123,Laptop,Computers,4,899.99,S002,Cash
10853,2026-04-02,C1611,USB-C Cable,Accessories,1,14.99,S002,Debit Card
10854,2026-04-08,C3074,Keyboard,Accessories,2,49.99,S004,Credit Card
10855,2026-07-23,C8105,Headphones,Electronics,2,99.99,S001,Debit Card
10856,2026-07-09,C2420,External SSD,Storage,4,129.99,S001,Debit Card
10857,2026-05-23,C2291,Headphones,Electronics,3,99.99,S003,Mobile Payment
10858,2026-01-28,C7941,Laptop,Computers,1,899.99,S005,Cash
10859,2026-06-18,C4021,USB-C Cable,Accessories,1,14.99,S002,Debit Card
10860,2026-01-06,C4213,Wireless Mouse,Accessories,5,24.99,S004,Credit Card
10861,2026-04-06,C6440,USB-C Cable,Accessories,4,14.99,S004,Mobile Payment
10862,2026-02-14,C1782,Laptop,Computers,1,899.99,S004,Credit Card
10863,2026-05-08,C3925,Laptop,Computers,3,899.99,S003,Credit Card
10864,2026-01-25,C1104,Laptop,Computers,4,899.99,S001,Debit Card
10865,2026-06-13,C7641,USB Hub,Accessories,4,34.99,S005,Credit Card
10866,2026-06-13,C4143,USB-C Cable,Accessories,4,14.99,S003,Debit Card
10867,2026-01-05,C5751,Laptop,Computers,2,899.99,S001,Credit Card
10868,2026-01-11,C5129,USB Hub,Accessories,3,34.99,S002,Credit Card
10869,2026-05-03,C4398,Webcam,Electronics,3,79.99,S004,Debit Card
10870,2026-02-28,C5722,Headphones,Electronics,1,99.99,S001,Mobile Payment
10871,2026-06-26,C5789,Laptop Stand,Accessories,4,39.99,S001,Mobile Payment
10872,2026-03-25,C8175,Laptop Stand,Accessories,1,39.99,S005,Credit Card
10873,2026-03-13,C7404,Webcam,Electronics,1,79.99,S004,Mobile Payment
10874,2026-07-20,C7002,External SSD,Storage,5,129.99,S001,Credit Card
10875,2026-04-24,C6541,USB-C Cable,Accessories,2,14.99,S001,Cash
10876,2026-02-17,C9610,Monitor,Electronics,4,249.99,S003,Debit Card
10877,2026-01-23,C7382,Monitor,Electronics,2,249.99,S003,Debit Card
10878,2026-03-26,C1678,Laptop Stand,Accessories,2,39.99,S002,Debit Card
10879,2026-01-30,C2530,Webcam,Electronics,1,79.99,S003,Debit Card
10880,2026-03-21,C3786,Keyboard,Accessories,4,49.99,S005,Debit Card
10881,2026-03-09,C8946,USB-C Cable,Accessories,4,14.99,S002,Credit Card
10882,2026-06-11,C4498,Wireless Mouse,Accessories,2,24.99,S004,Cash
10883,2026-04-29,C5217,Keyboard,Accessories,5,49.99,S003,Mobile Payment
10884,2026-06-21,C6251,Webcam,Electronics,1,79.99,S004,Mobile Payment
10885,2026-01-23,C2785,Laptop Stand,Accessories,2,39.99,S004,Mobile Payment
10886,2026-01-22,C3584,Laptop,Computers,2,899.99,S004,Cash
10887,2026-05-26,C9691,USB Hub,Accessories,5,34.99,S001,Debit Card
10888,2026-03-27,C4360,Webcam,Electronics,3,79.99,S003,Credit Card
10889,2026-07-04,C5241,USB-C Cable,Accessories,5,14.99,S001,Cash
10890,2026-01-22,C3250,Monitor,Electronics,1,249.99,S003,Mobile Payment
10891,2026-03-07,C1232,Webcam,Electronics,4,79.99,S004,Cash
10892,2026-04-06,C9844,Webcam,Electronics,2,79.99,S001,Mobile Payment
10893,2026-06-13,C7191,Monitor,Electronics,2,249.99,S001,Credit Card
10894,2026-03-15,C7103,Monitor,Electronics,5,249.99,S001,Debit Card
10895,2026-02-12,C8567,Monitor,Electronics,2,249.99,S004,Mobile Payment
10896,2026-01-08,C1627,Monitor,Electronics,5,249.99,S002,Credit Card
10897,2026-05-13,C8600,Wireless Mouse,Accessories,2,24.99,S002,Mobile Payment
10898,2026-03-11,C3743,USB Hub,Accessories,2,34.99,S005,Cash
10899,2026-03-26,C5015,Monitor,Electronics,3,249.99,S003,Debit Card
10900,2026-04-01,C9325,Headphones,Electronics,3,99.99,S004,Mobile Payment
10901,2026-03-13,C9731,Webcam,Electronics,5,79.99,S004,Credit Card
10902,2026-02-17,C9548,Webcam,Electronics,5,79.99,S003,Credit Card
10903,2026-02-14,C4744,Wireless Mouse,Accessories,5,24.99,S001,Mobile Payment
10904,2026-07-14,C9781,Webcam,Electronics,2,79.99,S001,Cash
10905,2026-02-09,C4559,Keyboard,Accessories,5,49.99,S005,Debit Card
10906,2026-04-12,C8029,Webcam,Electronics,2,79.99,S005,Cash
10907,2026-03-23,C9421,External SSD,Storage,3,129.99,S003,Debit Card
10908,2026-02-18,C9357,Keyboard,Accessories,1,49.99,S005,Mobile Payment
10909,2026-06-28,C8087,Keyboard,Accessories,4,49.99,S005,Mobile Payment
10910,2026-05-30,C8992,Monitor,Electronics,5,249.99,S001,Credit Card
10911,2026-07-29,C4439,External SSD,Storage,1,129.99,S001,Mobile Payment
10912,2026-04-20,C6032,Monitor,Electronics,5,249.99,S004,Debit Card
10913,2026-05-10,C1488,External SSD,Storage,2,129.99,S003,Mobile Payment
10914,2026-04-22,C5958,Laptop,Computers,3,899.99,S005,Mobile Payment
10915,2026-03-28,C8056,USB Hub,Accessories,1,34.99,S004,Debit Card
10916,2026-07-13,C8338,Laptop Stand,Accessories,1,39.99,S002,Credit Card
10917,2026-03-27,C9256,Monitor,Electronics,2,249.99,S001,Credit Card
10918,2026-05-07,C6608,Headphones,Electronics,3,99.99,S002,Cash
10919,2026-04-23,C6822,External SSD,Storage,1,129.99,S005,Credit Card
10920,2026-05-23,C5694,Headphones,Electronics,4,99.99,S004,Debit Card
10921,2026-06-14,C9320,Wireless Mouse,Accessories,2,24.99,S001,Credit Card
10922,2026-07-25,C6944,USB Hub,Accessories,4,34.99,S005,Debit Card
10923,2026-02-06,C3598,Wireless Mouse,Accessories,5,24.99,S005,Mobile Payment
10924,2026-07-15,C3074,External SSD,Storage,1,129.99,S002,Credit Card
10925,2026-03-24,C7349,USB-C Cable,Accessories,4,14.99,S005,Cash
10926,2026-03-01,C8980,Laptop,Computers,2,899.99,S001,Mobile Payment
10927,2026-01-22,C9971,Laptop,Computers,3,899.99,S003,Credit Card
10928,2026-04-12,C3754,Headphones,Electronics,1,99.99,S004,Cash
10929,2026-04-15,C3045,Keyboard,Accessories,2,49.99,S005,Credit Card
10930,2026-05-28,C5550,Webcam,Electronics,4,79.99,S004,Debit Card
10931,2026-02-22,C4753,USB Hub,Accessories,2,34.99,S002,Mobile Payment
10932,2026-01-08,C4034,Webcam,Electronics,1,79.99,S003,Cash
10933,2026-02-16,C2042,Laptop,Computers,1,899.99,S002,Cash
10934,2026-07-19,C6984,Keyboard,Accessories,5,49.99,S002,Credit Card
10935,2026-01-26,C9088,USB Hub,Accessories,2,34.99,S002,Mobile Payment
10936,2026-04-11,C5085,Laptop Stand,Accessories,1,39.99,S001,Cash
10937,2026-06-01,C9623,Webcam,Electronics,4,79.99,S003,Cash
10938,2026-01-14,C8450,USB Hub,Accessories,3,34.99,S002,Mobile Payment
10939,2026-04-23,C1172,USB-C Cable,Accessories,3,14.99,S003,Cash
10940,2026-01-27,C2813,USB Hub,Accessories,3,34.99,S002,Mobile Payment
10941,2026-07-04,C9667,Wireless Mouse,Accessories,1,24.99,S004,Mobile Payment
10942,2026-06-23,C1594,Webcam,Electronics,5,79.99,S001,Cash
10943,2026-02-26,C3775,Headphones,Electronics,2,99.99,S003,Debit Card
10944,2026-02-11,C4095,Keyboard,Accessories,3,49.99,S005,Credit Card
10945,2026-07-10,C6561,USB-C Cable,Accessories,4,14.99,S004,Cash
10946,2026-05-08,C3925,Webcam,Electronics,4,79.99,S004,Mobile Payment
10947,2026-03-31,C4403,Headphones,Electronics,2,99.99,S002,Mobile Payment
10948,2026-06-26,C4762,USB-C Cable,Accessories,3,14.99,S003,Debit Card
10949,2026-01-25,C4716,USB Hub,Accessories,2,34.99,S001,Debit Card
10950,2026-04-05,C7796,Laptop Stand,Accessories,3,39.99,S005,Credit Card
10951,2026-04-10,C6007,Webcam,Electronics,4,79.99,S003,Mobile Payment
10952,2026-05-08,C6749,Keyboard,Accessories,5,49.99,S004,Cash
10953,2026-03-17,C8314,USB Hub,Accessories,2,34.99,S003,Debit Card
10954,2026-04-24,C3085,Keyboard,Accessories,3,49.99,S001,Mobile Payment
10955,2026-07-16,C9912,USB Hub,Accessories,5,34.99,S003,Credit Card
10956,2026-04-20,C2612,Wireless Mouse,Accessories,1,24.99,S002,Cash
10957,2026-06-07,C1733,Laptop,Computers,3,899.99,S001,Credit Card
10958,2026-01-11,C1065,USB Hub,Accessories,5,34.99,S001,Credit Card
10959,2026-04-05,C4854,Laptop Stand,Accessories,1,39.99,S002,Debit Card
10960,2026-02-27,C3702,Keyboard,Accessories,5,49.99,S001,Cash
10961,2026-01-05,C1071,Monitor,Electronics,5,249.99,S003,Credit Card
10962,2026-07-06,C1644,Keyboard,Accessories,3,49.99,S003,Credit Card
10963,2026-05-10,C7483,Headphones,Electronics,5,99.99,S003,Mobile Payment
10964,2026-06-29,C5825,Webcam,Electronics,1,79.99,S001,Credit Card
10965,2026-03-08,C6403,Monitor,Electronics,2,249.99,S005,Debit Card
10966,2026-05-09,C5863,USB Hub,Accessories,3,34.99,S003,Credit Card
10967,2026-02-11,C9341,Laptop,Computers,3,899.99,S003,Credit Card
10968,2026-06-20,C8550,Wireless Mouse,Accessories,1,24.99,S004,Mobile Payment
10969,2026-03-23,C4387,Laptop Stand,Accessories,1,39.99,S004,Debit Card
10970,2026-03-09,C2420,Headphones,Electronics,4,99.99,S002,Mobile Payment
10971,2026-06-21,C2590,External SSD,Storage,4,129.99,S005,Debit Card
10972,2026-03-15,C1584,Laptop Stand,Accessories,1,39.99,S001,Cash
10973,2026-06-26,C4573,Monitor,Electronics,3,249.99,S004,Credit Card
10974,2026-06-20,C1934,USB-C Cable,Accessories,5,14.99,S005,Debit Card
10975,2026-04-20,C8305,Webcam,Electronics,4,79.99,S001,Debit Card
10976,2026-02-12,C2448,Laptop Stand,Accessories,1,39.99,S003,Debit Card
10977,2026-04-06,C9669,USB Hub,Accessories,4,34.99,S004,Mobile Payment
10978,2026-06-26,C6731,USB Hub,Accessories,2,34.99,S004,Credit Card
10979,2026-01-05,C8054,USB-C Cable,Accessories,1,14.99,S003,Mobile Payment
10980,2026-01-29,C4336,External SSD,Storage,4,129.99,S002,Cash
10981,2026-05-19,C1978,USB-C Cable,Accessories,2,14.99,S003,Debit Card
10982,2026-03-23,C6422,Webcam,Electronics,1,79.99,S001,Credit Card
10983,2026-01-28,C2364,Keyboard,Accessories,5,49.99,S002,Credit Card
10984,2026-05-28,C7689,USB-C Cable,Accessories,2,14.99,S003,Mobile Payment
10985,2026-02-12,C7356,Wireless Mouse,Accessories,1,24.99,S004,Cash
10986,2026-01-15,C1918,Keyboard,Accessories,2,49.99,S002,Debit Card
10987,2026-07-13,C8102,External SSD,Storage,5,129.99,S003,Debit Card
10988,2026-05-14,C5840,External SSD,Storage,2,129.99,S001,Credit Card
10989,2026-07-08,C1863,USB-C Cable,Accessories,5,14.99,S004,Debit Card
10990,2026-01-03,C1086,Headphones,Electronics,4,99.99,S003,Debit Card
10991,2026-01-09,C4579,USB Hub,Accessories,1,34.99,S003,Credit Card
10992,2026-03-24,C8975,External SSD,Storage,3,129.99,S001,Cash
10993,2026-04-27,C6748,USB Hub,Accessories,4,34.99,S001,Credit Card
10994,2026-07-11,C8227,Webcam,Electronics,3,79.99,S002,Mobile Payment
10995,2026-07-12,C4216,USB-C Cable,Accessories,4,14.99,S001,Mobile Payment
10996,2026-01-25,C3855,Keyboard,Accessories,5,49.99,S002,Debit Card
10997,2026-01-16,C3871,USB Hub,Accessories,3,34.99,S002,Cash
10998,2026-04-25,C5706,Webcam,Electronics,1,79.99,S005,Cash
10999,2026-06-18,C8749,Webcam,Electronics,3,79.99,S004,Debit Card
11000,2026-06-06,C7716,USB-C Cable,Accessories,4,14.99,S001,Cash
